15-dic-2025;;;;;;;;;;;
iShares Core MSCI EM IMI UCITS ETF;;;;;;;;;;;
Inception Date;30/05/2014;;;;;;;;;;
Fund Holdings as of;15/12/2025;;;;;;;;;;
Number of Securities;3.022,00;;;;;;;;;;
Shares Outstanding;709.449.982,00;;;;;;;;;;
;;;;;;;;;;;
Ticker dell'emittente;Nome;Settore;Asset Class;Valore di mercato;Ponderazione (%);Valore nozionale;Nominale;Prezzo;Area Geografica;Cambio;Valuta di mercato
SAPPHIRE;SAPPHIRE FOODS INDIA LTD;Consumi Discrezionali;Azionario;2.431.805,17;0,01;2.431.805,17;942.492,00;2,58;India;National Stock Exchange Of India;INR
2038;FIH MOBILE LTD;IT;Azionario;2.432.656,34;0,01;2.432.656,34;963.400,00;2,53;Hong Kong;Hong Kong Exchanges And Clearing Ltd;HKD
002736;GUOSEN SECURITIES LTD A;Finanziari;Azionario;2.427.997,36;0,01;2.427.997,36;1.335.427,00;1,82;Cina;Shenzhen Stock Exchange;CNY
MCEMENT;MALAYAN CEMENT;Materiali;Azionario;2.423.959,68;0,01;2.423.959,68;1.407.100,00;1,72;Malesia;Bursa Malaysia;MYR
PIK;PICK N PAY STORES LTD;Generi di largo consumo;Azionario;2.414.904,87;0,01;2.414.904,87;1.640.571,00;1,47;Sud Africa;Johannesburg Stock Exchange;ZAR
533581;PG ELECTROPLAST LTD;IT;Azionario;2.416.498,55;0,01;2.416.498,55;388.239,00;6,22;India;Bse Ltd;INR
LACOMERUBC;LA COMER UBC;Generi di largo consumo;Azionario;2.413.386,72;0,01;2.413.386,72;1.065.952,00;2,26;Messico;Bolsa Mexicana De Valores;MXN
002304;JIANGSU YANGHE BREWERY JOINT-STOCK;Generi di largo consumo;Azionario;2.408.439,64;0,01;2.408.439,64;272.076,00;8,85;Cina;Shenzhen Stock Exchange;CNY
6110;TOPSPORTS INTERNATIONAL HOLDINGS L;Consumi Discrezionali;Azionario;2.408.546,70;0,01;2.408.546,70;5.839.000,00;0,41;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
CML;CORONATION FUND MANAGERS LTD;Finanziari;Azionario;2.406.481,23;0,01;2.406.481,23;859.165,00;2,80;Sud Africa;Johannesburg Stock Exchange;ZAR
2050;SAVOLA GROUP;Generi di largo consumo;Azionario;2.401.039,89;0,01;2.401.039,89;376.628,00;6,38;Arabia Saudita;Saudi Stock Exchange;SAR
BIRET;BROOKFIELD INDIA REAL ESTATE TRUST;Immobili;Azionario;2.403.186,98;0,01;2.403.186,98;663.331,00;3,62;India;National Stock Exchange Of India;INR
CXSE3;CAIXA SEGURIDADE PARTICIPACOES SA;Finanziari;Azionario;2.394.786,02;0,01;2.394.786,02;784.111,00;3,05;Brasile;XBSP;BRL
AKTR;AKTOR SA HOLDING COMPANY TECHNICAL;Industriali;Azionario;2.397.168,09;0,01;2.397.168,09;217.500,00;11,02;Grecia;Athens Exchange S.A. Cash Market;EUR
PVRINOX;PVR INOX LTD;Comunicazione;Azionario;2.391.774,45;0,01;2.391.774,45;199.719,00;11,98;India;National Stock Exchange Of India;INR
HAPV3;HAPVIDA PARTICIPACOES E INVESTIMEN;Salute;Azionario;2.388.622,05;0,01;2.388.622,05;843.985,00;2,83;Brasile;XBSP;BRL
PARKIN;PARKIN COMPANY;Industriali;Azionario;2.389.609,95;0,01;2.389.609,95;1.490.078,00;1,60;Emirati Arabi Uniti;Dubai Financial Market;AED
601868;CHINA ENERGY ENGINEERING CORP LTD;Industriali;Azionario;2.381.705,50;0,01;2.381.705,50;7.104.900,00;0,34;Cina;Shanghai Stock Exchange;CNY
2060;NATIONAL INDUSTRIALIZATION;Materiali;Azionario;2.382.407,46;0,01;2.382.407,46;901.112,00;2,64;Arabia Saudita;Saudi Stock Exchange;SAR
SAP;SAPPI LTD;Materiali;Azionario;2.383.232,77;0,01;2.383.232,77;1.725.222,00;1,38;Sud Africa;Johannesburg Stock Exchange;ZAR
BRAV3;BRAVA ENERGIA SA;Energia;Azionario;2.383.649,03;0,01;2.383.649,03;937.239,00;2,54;Brasile;XBSP;BRL
PHP;PHP CASH;Liquidità e/o derivati;Contanti;2.378.267,46;0,01;2.378.267,46;140.424.802,00;1,69;Filippine;--;PHP
4015;JAMJOOM PHARMA;Salute;Azionario;2.379.038,78;0,01;2.379.038,78;62.466,00;38,09;Arabia Saudita;Saudi Stock Exchange;SAR
SIB;SHARJAH ISLAMIC BANK;Finanziari;Azionario;2.374.695,89;0,01;2.374.695,89;2.859.601,00;0,83;Emirati Arabi Uniti;Abu Dhabi Securities Exchange;AED
4763;JINAN ACETATE CHEMICAL LTD;Materiali;Azionario;2.374.712,61;0,01;2.374.712,61;1.497.310,00;1,59;Taiwan;Taiwan Stock Exchange;TWD
CEMARGOS;CEMENTOS ARGOS SA;Materiali;Azionario;2.377.347,70;0,01;2.377.347,70;840.727,00;2,83;Colombia;Bolsa De Valores De Colombia;COP
6285;WISTRON NEWEB CORP;IT;Azionario;2.372.367,28;0,01;2.372.367,28;722.501,00;3,28;Taiwan;Taiwan Stock Exchange;TWD
CABLE;GULF CABLE AND ELECTRICAL INDUSTRI;Industriali;Azionario;2.374.426,99;0,01;2.374.426,99;340.838,00;6,97;Kuwait;Kuwait Stock Exchange;KWD
2458;ELAN MICROELECTRONICS CORP;IT;Azionario;2.370.491,10;0,01;2.370.491,10;592.500,00;4,00;Taiwan;Taiwan Stock Exchange;TWD
PAVREIT;PAVILION REAL ESTATE INVESTMENT TR;Immobili;Azionario;2.366.475,75;0,01;2.366.475,75;5.440.900,00;0,43;Malesia;Bursa Malaysia;MYR
TOPGLOV;TOP GLOVE CORPORATION;Salute;Azionario;2.366.615,76;0,01;2.366.615,76;15.496.600,00;0,15;Malesia;Bursa Malaysia;MYR
2492;WALSIN TECHNOLOGY CORP;IT;Azionario;2.363.162,41;0,01;2.363.162,41;633.580,00;3,73;Taiwan;Taiwan Stock Exchange;TWD
JPPOWER;JAIPRAKASH POWER VENTURES LTD;Imprese di servizi di pubblica utilità;Azionario;2.358.531,91;0,01;2.358.531,91;11.816.590,00;0,20;India;National Stock Exchange Of India;INR
TIDLOR.R;TIDLOR HOLDINGS NON-VOTING DR PCL;Finanziari;Azionario;2.358.753,90;0,01;2.358.753,90;3.840.308,00;0,61;Tailandia;Stock Exchange Of Thailand;THB
011210;HYUNDAI WIA CORP;Consumi Discrezionali;Azionario;2.360.664,96;0,01;2.360.664,96;49.820,00;47,38;Corea;Korea Exchange (Stock Market);KRW
COHANCE;COHANCE LIFESCIENCES LTD;Salute;Azionario;2.355.450,47;0,01;2.355.450,47;403.015,00;5,84;India;National Stock Exchange Of India;INR
ELGIEQUIP;ELGI EQUIPMENTS LTD;Industriali;Azionario;2.356.124,12;0,01;2.356.124,12;437.491,00;5,39;India;National Stock Exchange Of India;INR
APIC;PACIFIC STRATEGIC FINANCIAL;Finanziari;Azionario;2.351.807,02;0,01;2.351.807,02;24.649.600,00;0,10;Indonesia;Indonesia Stock Exchange;IDR
5371;CORETRONIC CORP;IT;Azionario;2.351.933,95;0,01;2.351.933,95;823.400,00;2,86;Taiwan;Gretai Securities Market;TWD
MAPI;MITRA ADIPERKASA;Consumi Discrezionali;Azionario;2.351.995,35;0,01;2.351.995,35;33.358.300,00;0,07;Indonesia;Indonesia Stock Exchange;IDR
500048;BEML LTD;Industriali;Azionario;2.348.570,14;0,01;2.348.570,14;122.440,00;19,18;India;Bse Ltd;INR
2080;NATURAL GAS AND INDUSTRIALIZATION;Imprese di servizi di pubblica utilità;Azionario;2.348.915,01;0,01;2.348.915,01;104.921,00;22,39;Arabia Saudita;Saudi Stock Exchange;SAR
AEGN;AEGEAN AIRLINES SA;Industriali;Azionario;2.350.045,87;0,01;2.350.045,87;141.696,00;16,59;Grecia;Athens Exchange S.A. Cash Market;EUR
AARTIIND;AARTI INDUSTRIES LTD;Materiali;Azionario;2.350.946,26;0,01;2.350.946,26;566.862,00;4,15;India;National Stock Exchange Of India;INR
600489;ZHONGJIN GOLD CORP LTD A;Materiali;Azionario;2.351.150,47;0,01;2.351.150,47;714.700,00;3,29;Cina;Shanghai Stock Exchange;CNY
EXCL;XLSMART TELECOM SEJAHTERA;Comunicazione;Azionario;2.345.481,37;0,01;2.345.481,37;10.535.700,00;0,22;Indonesia;Indonesia Stock Exchange;IDR
5388;SERCOMM CORP;IT;Azionario;2.344.795,72;0,01;2.344.795,72;894.802,00;2,62;Taiwan;Taiwan Stock Exchange;TWD
112610;CS WIND CORP;Industriali;Azionario;2.339.084,56;0,01;2.339.084,56;75.620,00;30,93;Corea;Korea Exchange (Stock Market);KRW
CNPF;CENTURY PACIFIC FOOD INC;Generi di largo consumo;Azionario;2.332.547,72;0,01;2.332.547,72;3.513.400,00;0,66;Filippine;Philippine Stock Exchange Inc.;PHP
VAPORES;COMPANIA SUDAMERICANA DE VAPORES S;Industriali;Azionario;2.329.878,78;0,01;2.329.878,78;44.360.795,00;0,05;Cile;Santiago Stock Exchange;CLP
MGL;MAHANAGAR GAS LTD;Imprese di servizi di pubblica utilità;Azionario;2.331.434,14;0,01;2.331.434,14;188.387,00;12,38;India;National Stock Exchange Of India;INR
CURY3;CURY CONSTRTUTORA E INCORPORADORA;Consumi Discrezionali;Azionario;2.327.435,65;0,01;2.327.435,65;343.927,00;6,77;Brasile;XBSP;BRL
600547;SHANDONG GOLD-MINING LTD A;Materiali;Azionario;2.322.765,82;0,01;2.322.765,82;445.940,00;5,21;Cina;Shanghai Stock Exchange;CNY
600221;HAINAN AIRLINES HOLDING LTD A;Industriali;Azionario;2.324.144,37;0,01;2.324.144,37;9.349.900,00;0,25;Cina;Shanghai Stock Exchange;CNY
EAST;EASTERN CO.;Generi di largo consumo;Azionario;2.319.886,10;0,01;2.319.886,10;2.595.099,00;0,89;Egitto;Egyptian Exchange;EGP
HOMEFIRST;HOME FIRST FINANCE INDIA LTD;Finanziari;Azionario;2.320.975,60;0,01;2.320.975,60;177.265,00;13,09;India;National Stock Exchange Of India;INR
AP.R;AP THAILAND NON-VOTING DR PCL;Immobili;Azionario;2.321.322,30;0,01;2.321.322,30;8.336.200,00;0,28;Tailandia;Stock Exchange Of Thailand;THB
2696;SHANGHAI HENLIUS BIOTECH INC H;Salute;Azionario;2.316.978,39;0,01;2.316.978,39;295.100,00;7,85;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
BALRAMCHIN;BALRAMPUR CHINI MILLS LTD;Generi di largo consumo;Azionario;2.319.025,91;0,01;2.319.025,91;470.672,00;4,93;India;National Stock Exchange Of India;INR
3019;ASIA OPTICAL INC;IT;Azionario;2.313.842,80;0,01;2.313.842,80;529.794,00;4,37;Taiwan;Taiwan Stock Exchange;TWD
IRB;IRB INFRASTRUCTURE DEVELOPERS LTD;Industriali;Azionario;2.313.852,51;0,01;2.313.852,51;4.995.111,00;0,46;India;National Stock Exchange Of India;INR
002600;LINGYI ITECH (GUANGDONG) A;IT;Azionario;2.315.635,95;0,01;2.315.635,95;1.073.234,00;2,16;Cina;Shenzhen Stock Exchange;CNY
3563;MACHVISION INC;IT;Azionario;2.311.583,28;0,01;2.311.583,28;141.900,00;16,29;Taiwan;Taiwan Stock Exchange;TWD
SUNDRMFAST;SUNDRAM FASTENERS LTD;Consumi Discrezionali;Azionario;2.307.224,32;0,01;2.307.224,32;220.605,00;10,46;India;National Stock Exchange Of India;INR
MTARTECH;MTAR TECHNOLOGIES LTD;Industriali;Azionario;2.307.864,69;0,01;2.307.864,69;88.054,00;26,21;India;National Stock Exchange Of India;INR
023590;DAOU TECHNOLOGY INC;Finanziari;Azionario;2.305.813,12;0,01;2.305.813,12;84.163,00;27,40;Corea;Korea Exchange (Stock Market);KRW
9606;DUALITY BIOTHERAPEUTICS INC;Salute;Azionario;2.299.526,47;0,01;2.299.526,47;58.100,00;39,58;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
TITAGARH;TITAGARH RAIL SYSTEMS LTD;Industriali;Azionario;2.301.506,65;0,01;2.301.506,65;264.502,00;8,70;India;National Stock Exchange Of India;INR
6666;EVERGRANDE PROPERTY SERVICES GROUP;Immobili;Azionario;2.299.004,75;0,01;2.299.004,75;14.199.000,00;0,16;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
017960;HANKUK CARBON LTD;Materiali;Azionario;2.290.726,52;0,01;2.290.726,52;108.521,00;21,11;Corea;Korea Exchange (Stock Market);KRW
600584;JCET GROUP LTD A;IT;Azionario;2.292.893,76;0,01;2.292.893,76;447.900,00;5,12;Cina;Shanghai Stock Exchange;CNY
OSP.R;OSOTSPA PCL NON-VOTING DR;Generi di largo consumo;Azionario;2.284.972,87;0,01;2.284.972,87;4.459.600,00;0,51;Tailandia;Stock Exchange Of Thailand;THB
036460;KOREA GAS;Imprese di servizi di pubblica utilità;Azionario;2.277.719,58;0,01;2.277.719,58;79.583,00;28,62;Corea;Korea Exchange (Stock Market);KRW
506;CHINA FOODS LTD;Generi di largo consumo;Azionario;2.279.089,43;0,01;2.279.089,43;3.672.000,00;0,62;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
357780;SOULBRAIN LTD;Materiali;Azionario;2.275.339,98;0,01;2.275.339,98;13.074,00;174,04;Corea;Korea Exchange (Kosdaq);KRW
BSOFT;BIRLASOFT LTD;IT;Azionario;2.276.260,37;0,01;2.276.260,37;475.063,00;4,79;India;National Stock Exchange Of India;INR
TANCO;TANCO HOLDINGS;Industriali;Azionario;2.270.184,48;0,01;2.270.184,48;7.873.500,00;0,29;Malesia;Bursa Malaysia;MYR
263750;PEARLABYSS CORP;Comunicazione;Azionario;2.270.691,94;0,01;2.270.691,94;88.597,00;25,63;Corea;Korea Exchange (Kosdaq);KRW
9925;TAIWAN SHIN KONG SECURITY LTD;Industriali;Azionario;2.265.101,58;0,01;2.265.101,58;1.745.770,00;1,30;Taiwan;Taiwan Stock Exchange;TWD
004370;NONGSHIM LTD;Generi di largo consumo;Azionario;2.266.398,91;0,01;2.266.398,91;7.744,00;292,67;Corea;Korea Exchange (Stock Market);KRW
NAVA;NAVA;Industriali;Azionario;2.260.797,89;0,01;2.260.797,89;359.626,00;6,29;India;National Stock Exchange Of India;INR
HUMANSOFT;HUMAN SOFT;Consumi Discrezionali;Azionario;2.260.845,72;0,01;2.260.845,72;278.768,00;8,11;Kuwait;Kuwait Stock Exchange;KWD
084370;EUGENE TECHNOLOGY LTD;IT;Azionario;2.261.556,37;0,01;2.261.556,37;45.696,00;49,49;Corea;Korea Exchange (Kosdaq);KRW
000630;TONGLING NONFERROUS METALS GROUP L;Materiali;Azionario;2.262.111,83;0,01;2.262.111,83;2.954.658,00;0,77;Cina;Shenzhen Stock Exchange;CNY
000895;HENAN SHUANGHUI INVESTMENT & DEVEL;Generi di largo consumo;Azionario;2.250.896,14;0,01;2.250.896,14;592.398,00;3,80;Cina;Shenzhen Stock Exchange;CNY
001120;LX INTERNATIONAL CORP;Industriali;Azionario;2.246.180,88;0,01;2.246.180,88;97.178,00;23,11;Corea;Korea Exchange (Stock Market);KRW
LTFOODS;LT FOODS LTD;Generi di largo consumo;Azionario;2.241.302,75;0,01;2.241.302,75;529.864,00;4,23;India;National Stock Exchange Of India;INR
TDPOWERSYS;TD POWER SYSTEMS LTD;Industriali;Azionario;2.237.849,75;0,01;2.237.849,75;291.276,00;7,68;India;National Stock Exchange Of India;INR
CARLSBG;CARLSBERG BREWERY MALAYSIA;Generi di largo consumo;Azionario;2.238.318,88;0,01;2.238.318,88;550.500,00;4,07;Malesia;Bursa Malaysia;MYR
9941;YULON FINANCE CORP;Finanziari;Azionario;2.234.650,49;0,01;2.234.650,49;753.738,00;2,96;Taiwan;Taiwan Stock Exchange;TWD
267270;HD HYUNDAI CONSTRUCTION EQUIPMENT;Industriali;Azionario;2.235.009,57;0,01;2.235.009,57;30.134,00;74,17;Corea;Korea Exchange (Stock Market);KRW
6055;CHINA TOBACCO INTERNATIONAL (HK) L;Consumi Discrezionali;Azionario;2.235.953,71;0,01;2.235.953,71;526.000,00;4,25;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
009970;YOUNGONE HOLDINGS LTD;Consumi Discrezionali;Azionario;2.236.364,06;0,01;2.236.364,06;16.631,00;134,47;Corea;Korea Exchange (Stock Market);KRW
9636;JF SMARTINVEST HOLDINGS-100 LTD;Finanziari;Azionario;2.236.758,14;0,01;2.236.758,14;353.500,00;6,33;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
3030;TEST RESEARCH INC;IT;Azionario;2.237.053,09;0,01;2.237.053,09;414.000,00;5,40;Taiwan;Taiwan Stock Exchange;TWD
VITROX;VITROX CORPORATION;IT;Azionario;2.232.960,29;0,01;2.232.960,29;2.181.000,00;1,02;Malesia;Bursa Malaysia;MYR
6188;QUANTA STORAGE INC;IT;Azionario;2.233.897,06;0,01;2.233.897,06;687.000,00;3,25;Taiwan;Gretai Securities Market;TWD
KIRLOSENG;KIRLOSKAR OIL ENGINES LTD;Industriali;Azionario;2.228.244,15;0,01;2.228.244,15;177.957,00;12,52;India;National Stock Exchange Of India;INR
6616;GLOBAL NEW MATERIAL INTERNATIONAL;Materiali;Azionario;2.218.348,87;0,01;2.218.348,87;1.821.000,00;1,22;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
6214;SYSTEX CORP;IT;Azionario;2.219.264,55;0,01;2.219.264,55;585.000,00;3,79;Taiwan;Taiwan Stock Exchange;TWD
161890;KOLMAR KOREA LTD;Generi di largo consumo;Azionario;2.219.744,35;0,01;2.219.744,35;51.664,00;42,97;Corea;Korea Exchange (Stock Market);KRW
AKRA;AKR CORPORINDO;Energia;Azionario;2.219.835,61;0,01;2.219.835,61;29.954.300,00;0,07;Indonesia;Indonesia Stock Exchange;IDR
600011;HUANENG POWER INTERNATIONAL INC A;Imprese di servizi di pubblica utilità;Azionario;2.220.400,42;0,01;2.220.400,42;1.981.236,00;1,12;Cina;Shanghai Stock Exchange;CNY
DCP;DIS-CHEM PHARMACIES LTD;Generi di largo consumo;Azionario;2.220.630,48;0,01;2.220.630,48;1.060.996,00;2,09;Sud Africa;Johannesburg Stock Exchange;ZAR
4150;ARRIYADH DEVELOPMENT;Immobili;Azionario;2.217.710,94;0,01;2.217.710,94;343.846,00;6,45;Arabia Saudita;Saudi Stock Exchange;SAR
LEMONTREE;LEMON TREE HOTELS LTD;Consumi Discrezionali;Azionario;2.213.329,14;0,01;2.213.329,14;1.245.418,00;1,78;India;National Stock Exchange Of India;INR
TOWR;SARANA MENARA NUSANTARA;Comunicazione;Azionario;2.208.429,34;0,01;2.208.429,34;64.567.500,00;0,03;Indonesia;Indonesia Stock Exchange;IDR
103140;POONGSANORATION CORP;Materiali;Azionario;2.209.757,16;0,01;2.209.757,16;31.930,00;69,21;Corea;Korea Exchange (Stock Market);KRW
DATAPATTNS;DATA PATTERNS INDIA LTD;Industriali;Azionario;2.206.773,78;0,01;2.206.773,78;76.822,00;28,73;India;National Stock Exchange Of India;INR
UPP;UNION PROPERTIES;Industriali;Azionario;2.202.929,43;0,01;2.202.929,43;9.552.443,00;0,23;Emirati Arabi Uniti;Dubai Financial Market;AED
065350;SHINSUNG DELTA TECH LTD;Industriali;Azionario;2.191.817,57;0,01;2.191.817,57;50.773,00;43,17;Corea;Korea Exchange (Kosdaq);KRW
JSWHL;JSW HOLDINGS LTD;Finanziari;Azionario;2.193.571,96;0,01;2.193.571,96;9.294,00;236,02;India;National Stock Exchange Of India;INR
6069;SY HOLDINGS GROUP LTD;Finanziari;Azionario;2.194.717,26;0,01;2.194.717,26;1.519.500,00;1,44;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
JKLAKSHMI;JK LAKSHMI CEMENT LTD;Materiali;Azionario;2.184.231,68;0,01;2.184.231,68;250.770,00;8,71;India;National Stock Exchange Of India;INR
KPRMILL;KPR MILL LTD;Consumi Discrezionali;Azionario;2.180.747,41;0,01;2.180.747,41;203.987,00;10,69;India;National Stock Exchange Of India;INR
403870;HPSP LTD;IT;Azionario;2.181.395,29;0,01;2.181.395,29;111.222,00;19,61;Corea;Korea Exchange (Kosdaq);KRW
601669;POWER CONSTRUCTION CORPORATION OF;Industriali;Azionario;2.181.773,40;0,01;2.181.773,40;2.931.300,00;0,74;Cina;Shanghai Stock Exchange;CNY
028670;PAN OCEAN LTD;Industriali;Azionario;2.176.986,98;0,01;2.176.986,98;794.608,00;2,74;Corea;Korea Exchange (Stock Market);KRW
MBK.R;MBK NON-VOTING DR PCL;Immobili;Azionario;2.171.598,06;0,01;2.171.598,06;3.855.200,00;0,56;Tailandia;Stock Exchange Of Thailand;THB
SCIENTX;SCIENTEX;Materiali;Azionario;2.162.736,71;0,01;2.162.736,71;2.650.000,00;0,82;Malesia;Bursa Malaysia;MYR
5234;DAXIN MATERIALS CORP;Materiali;Azionario;2.164.591,87;0,01;2.164.591,87;200.000,00;10,82;Taiwan;Taiwan Stock Exchange;TWD
MIKA;MITRA KELUARGA KARYASEHAT;Salute;Azionario;2.164.947,79;0,01;2.164.947,79;14.489.500,00;0,15;Indonesia;Indonesia Stock Exchange;IDR
4342;JADWA REIT SAUDI FUND UNITS;Immobili;Azionario;2.159.601,29;0,01;2.159.601,29;736.640,00;2,93;Arabia Saudita;Saudi Stock Exchange;SAR
CASTROLIND;CASTROL INDIA LTD;Materiali;Azionario;2.159.974,72;0,01;2.159.974,72;1.067.269,00;2,02;India;National Stock Exchange Of India;INR
600115;CHINA EASTERN AIRLINES CORP LTD A;Industriali;Azionario;2.161.453,94;0,01;2.161.453,94;2.904.000,00;0,74;Cina;Shanghai Stock Exchange;CNY
2548;HUAKU DEVELOPMENT LTD;Immobili;Azionario;2.156.967,82;0,01;2.156.967,82;644.389,00;3,35;Taiwan;Taiwan Stock Exchange;TWD
RPOWER;RELIANCE POWER LTD;Imprese di servizi di pubblica utilità;Azionario;2.157.653,41;0,01;2.157.653,41;5.699.330,00;0,38;India;National Stock Exchange Of India;INR
TRITURBINE;TRIVENI TURBINE LTD;Industriali;Azionario;2.152.735,85;0,01;2.152.735,85;364.720,00;5,90;India;National Stock Exchange Of India;INR
3714;ENNOSTAR INC;IT;Azionario;2.150.164,66;0,01;2.150.164,66;1.989.600,00;1,08;Taiwan;Taiwan Stock Exchange;TWD
600674;SICHUAN CHUANTOU ENERGY LTD A;Imprese di servizi di pubblica utilità;Azionario;2.151.713,12;0,01;2.151.713,12;1.049.784,00;2,05;Cina;Shanghai Stock Exchange;CNY
VTL;VARDHMAN TEXTILES LTD;Consumi Discrezionali;Azionario;2.139.934,07;0,01;2.139.934,07;431.572,00;4,96;India;National Stock Exchange Of India;INR
RAINBOW;RAINBOW CHILDRENS MEDICARE LTD;Salute;Azionario;2.140.321,63;0,01;2.140.321,63;142.584,00;15,01;India;National Stock Exchange Of India;INR
3406;GENIUS ELECTRONIC OPTICAL LTD;IT;Azionario;2.139.307,33;0,01;2.139.307,33;159.021,00;13,45;Taiwan;Taiwan Stock Exchange;TWD
1316;NEXTEER AUTOMOTIVE GROUP LTD;Consumi Discrezionali;Azionario;2.127.441,07;0,01;2.127.441,07;2.741.000,00;0,78;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
036930;JUSUNG ENGINEERING LTD;IT;Azionario;2.128.168,57;0,01;2.128.168,57;113.013,00;18,83;Corea;Korea Exchange (Kosdaq);KRW
ZENSARTECH;ZENSAR TECHNOLOGIES LTD;IT;Azionario;2.128.305,56;0,01;2.128.305,56;264.117,00;8,06;India;National Stock Exchange Of India;INR
JPFA;JAPFA COMFEED INDONESIA;Generi di largo consumo;Azionario;2.123.879,99;0,01;2.123.879,99;13.356.400,00;0,16;Indonesia;Indonesia Stock Exchange;IDR
2230;SAUDI CHEMICAL;Salute;Azionario;2.125.955,00;0,01;2.125.955,00;1.230.987,00;1,73;Arabia Saudita;Saudi Stock Exchange;SAR
1302;LIFETECH SCIENTIFIC CORP;Salute;Azionario;2.120.229,51;0,01;2.120.229,51;10.784.000,00;0,20;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
4090;TAIBA INVESTMENTS;Immobili;Azionario;2.120.694,31;0,01;2.120.694,31;243.484,00;8,71;Arabia Saudita;Saudi Stock Exchange;SAR
CRISIL;CRISIL LTD;Finanziari;Azionario;2.121.107,31;0,01;2.121.107,31;43.139,00;49,17;India;National Stock Exchange Of India;INR
251270;NETMARBLE CORP;Comunicazione;Azionario;2.113.811,66;0,01;2.113.811,66;63.198,00;33,45;Corea;Korea Exchange (Stock Market);KRW
082270;GEMVAX & KAEL LTD;IT;Azionario;2.113.870,06;0,01;2.113.870,06;108.154,00;19,55;Corea;Korea Exchange (Kosdaq);KRW
3376;SHIN ZU SHING LTD;Industriali;Azionario;2.114.888,82;0,01;2.114.888,82;315.909,00;6,69;Taiwan;Taiwan Stock Exchange;TWD
GPSC.R;GLOBAL POWER SYNERGY PCL NON-VOTIN;Imprese di servizi di pubblica utilità;Azionario;2.110.637,28;0,01;2.110.637,28;1.894.900,00;1,11;Tailandia;Stock Exchange Of Thailand;THB
ECLERX;ECLERX SERVICES;Industriali;Azionario;2.112.607,91;0,01;2.112.607,91;41.219,00;51,25;India;National Stock Exchange Of India;INR
ODPV3;ODONTOPREV SA;Salute;Azionario;2.112.773,87;0,01;2.112.773,87;984.837,00;2,15;Brasile;XBSP;BRL
IRBR3;IRB BRASIL RESSEGUROS SA;Finanziari;Azionario;2.108.487,30;0,01;2.108.487,30;207.791,00;10,15;Brasile;XBSP;BRL
2473;XXF GROUP HOLDINGS LTD;Consumi Discrezionali;Azionario;2.109.863,21;0,01;2.109.863,21;1.995.000,00;1,06;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
ACUTAAS;ACUTAAS CHEMICALS LTD;Salute;Azionario;2.104.078,59;0,01;2.104.078,59;117.073,00;17,97;India;National Stock Exchange Of India;INR
APTUS;APTUS VALUE HOUSING FINANCE INDIA;Finanziari;Azionario;2.104.676,04;0,01;2.104.676,04;658.387,00;3,20;India;National Stock Exchange Of India;INR
1798;CHINA DATANG CORPORATION RENEWABLE;Imprese di servizi di pubblica utilità;Azionario;2.105.869,35;0,01;2.105.869,35;7.483.000,00;0,28;Cina;Hong Kong Exchanges And Clearing Ltd;HKD
IEX;INDIAN ENERGY EXCHANGE LTDINARY;Finanziari;Azionario;2.106.838,72;0,01;2.106.838,72;1.343.180,00;1,57;India;National Stock Exchange Of India;INR
EIHOTEL;EIH LTD;Consumi Discrezionali;Azionario;2.101.742,93;0,01;2.101.742,93;512.494,00;4,10;India;National Stock Exchange Of India;INR
4915;PRIMAX ELECTRONICS LTD;IT;Azionario;2.098.866,70;0,01;2.098.866,70;843.000,00;2,49;Taiwan;Taiwan Stock Exchange;TWD
UNIP6;UNIPAR PARTICIPACOES PREF CLASS B;Materiali;Azionario;2.099.702,16;0,01;2.099.702,16;199.361,00;10,53;Brasile;XBSP;BRL
WBO;WBH OVCON LTD;Industriali;Azionario;2.100.065,49;0,01;2.100.065,49;226.618,00;9,27;Sud Africa;Johannesburg Stock Exchange;ZAR
ALPEKA;ALPEK SA DE CV;Materiali;Azionario;2.094.050,93;0,01;2.094.050,93;3.790.907,00;0,55;Messico;Bolsa Mexicana De Valores;MXN
ANANTRAJ;ANANT RAJ LTD;Immobili;Azionario;2.091.378,56;0,01;2.091.378,56;344.671,00;6,07;India;National Stock Exchange Of India;INR
1514;ALLIS ELECTRIC LTD;Industriali;Azionario;2.093.564,75;0,01;2.093.564,75;643.843,00;3,25;Taiwan;Taiwan Stock Exchange;TWD
601360;360 SECURITY TECHNOLOGY INC A;IT;Azionario;2.087.588,14;0,01;2.087.588,14;1.284.697,00;1,62;Cina;Shanghai Stock Exchange;CNY
